CensusTract,State,County,LILATracts_1And10,LILATracts_halfAnd10,LILATracts_1And20,LILATracts_Vehicle,Urban,Rural,LA1and10,LAhalfand10,LA1and20,LATracts_half,LATracts1,LATracts10,LATracts20,LATractsVehicle_20,HUNVFlag,GroupQuartersFlag,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeTracts,POP2010,UATYP10,lapophalf,lapophalfshare,lalowihalf,lalowihalfshare,lakidshalf,lakidshalfshare,laseniorshalf,laseniorshalfshare,lahunvhalf,lahunvhalfshare,lapop1,lapop1share,lalowi1,lalowi1share,lakids1,lakids1share,laseniors1,laseniors1share,lahunv1,lahunv1share,lapop10,lapop10share,lalowi10,lalowi10share,lakids10,lakids10share,laseniors10,laseniors10share,lahunv10,lahunv10share,lapop20,lapop20share,lalowi20,lalowi20share,lakids20,lakids20share,laseniors20,laseniors20share,lahunv20,lahunv20share
05007021201,AR,Benton,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1191,935,0.2205709,0,4239,C,4195.542712,0.989748222,1794.304802,0.423284926,919.4591086,0.989729934,443.288511,0.976406412,101.5800649,0.085289727,2046.296125,0.482730862,838.5554241,0.197819161,441.2338627,0.474955719,164.3870944,0.362086111,37.47972305,0.031469121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05007021202,AR,Benton,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1223,0,0,0,3116,C,920.4925216,0.295408383,368.1193792,0.11813844,248.9052353,0.291458121,109.800632,0.243460381,31.42025137,0.025691129,37.07184102,0.011897253,15.36897951,0.004932278,10.14716846,0.01188193,6.239355578,0.013834491,0.744594868,6.08827e-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05007021301,AR,Benton,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2363,0,0,0,6518,R,5483.774921,0.841327849,2422.868812,0.37171967,1508.173157,0.84067623,613.024199,0.884594804,86.67289355,0.036679176,5026.590792,0.771186068,2167.568062,0.332551099,1368.680147,0.762920929,566.697529,0.817745352,77.95642393,0.032990446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05007021304,AR,Benton,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1628,29,0.0063085,0,4597,R,3750.704656,0.815902688,1246.252957,0.271101361,1256.230712,0.815734229,89.81045415,0.730166294,102.1039926,0.06271744,3242.817468,0.705420376,1000.622786,0.21766865,1114.921195,0.723974802,77.69150222,0.631638229,90.66246424,0.055689474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05007021305,AR,Benton,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1730,0,0,0,4227,R,4226.999988,0.999999997,1687.262157,0.399163037,1041,1,412.0000012,1.000000003,110.1446567,0.063667432,3995.712179,0.945283222,1568.074844,0.37096637,962.2494585,0.924351065,396.3113737,0.96192081,110.1446567,0.063667432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05007021306,AR,Benton,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1303,0,0,0,3512,U,3462.78507,0.985986637,172.2824152,0.049055357,1146.203535,0.987255413,220.4922709,0.97133159,5.593294938,0.004292629,2858.146107,0.813822923,129.8584643,0.036975645,992.3002498,0.854694444,122.364617,0.539051176,3.860527547,0.002962799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05007021308,AR,Benton,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1017,0,0,0,3079,U,3078.999967,0.999999989,517.196796,0.167975575,1086.999988,0.999999989,135.9999991,0.999999993,0,0,1935.68641,0.628673729,419.3526368,0.136197674,659.1869526,0.606427739,81.41277216,0.598623325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05007021310,AR,Benton,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2689,83,0.0112436,0,7382,R,5948.286671,0.805782535,973.9353758,0.131933809,1929.026916,0.856964423,444.1973833,0.752876921,39.52273189,0.014697929,4135.712198,0.560242779,698.5206132,0.094624846,1362.756169,0.605400342,323.6840748,0.548617076,28.88390558,0.010741504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05007021311,AR,Benton,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1526,45,0.0102389,0,4395,R,4395.000033,1.000000008,1019.179477,0.231895217,1291.000006,1.000000005,418.0000035,1.000000008,4.94943867,0.003243407,4395.000033,1.000000008,1019.179477,0.231895217,1291.000006,1.000000005,418.0000035,1.000000008,4.94943867,0.003243407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05007021404,AR,Benton,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1264,0,0,0,3476,R,3476.000005,1.000000001,1173.457952,0.337588594,883.0000022,1.000000003,386.9999999,1,46.77969088,0.037009249,3476.000005,1.000000001,1173.457952,0.337588594,883.0000022,1.000000003,386.9999999,1,46.77969088,0.037009249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05007021405,AR,Benton,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,882,0,0,0,2035,R,2034.999982,0.999999991,395.3370289,0.19426881,324.9999974,0.999999992,472.999995,0.999999989,34.26734879,0.038851869,2034.999982,0.999999991,395.3370289,0.19426881,324.9999974,0.999999992,472.999995,0.999999989,34.26734879,0.038851869,15.16074878,0.007449999,2.603360962,0.001279293,1.354952145,0.004169084,5.847557146,0.0123627,0.179622248,2.03653e-4,0,0,0,0,0,0,0,0,0,0
05007021406,AR,Benton,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1792,0,0,0,5556,U,5459.750479,0.982676472,2269.978185,0.408563388,1856.780505,0.986599631,296.7584539,0.972978537,61.49600998,0.03431697,3051.665787,0.549255901,1260.146156,0.226808164,1001.95689,0.532389421,213.3454091,0.699493145,41.36980719,0.02308583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05007021407,AR,Benton,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1779,0,0,0,4340,R,4339.999987,0.999999997,942.423653,0.217148307,845.0000038,1.000000005,752.0000009,1.000000001,36.35683239,0.020436668,4339.999987,0.999999997,942.423653,0.217148307,845.0000038,1.000000005,752.0000009,1.000000001,36.35683239,0.020436668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05007021408,AR,Benton,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1646,0,0,0,4955,R,4955,1,1978.429247,0.399279364,1473.000002,1.000000001,431.9999994,0.999999999,42.51653637,0.025830217,4814.350664,0.971614665,1902.607691,0.383977334,1430.770987,0.971331288,426.5485817,0.987380976,42.017892,0.025527273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05007021409,AR,Benton,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1067,0,0,0,2468,R,2468.000012,1.000000005,599.3338326,0.242841909,408.0000037,1.000000009,576.0000035,1.000000006,10.55362325,0.009890931,2468.000012,1.000000005,599.3338326,0.242841909,408.0000037,1.000000009,576.0000035,1.000000006,10.55362325,0.009890931,676.2731992,0.274016693,151.0967004,0.061222326,124.1909787,0.304389654,144.3896754,0.25067652,2.377564783,0.002228271,0,0,0,0,0,0,0,0,0,0
05009790100,AR,Boone,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,2676,44,0.0063796,0,6897,R,6897.00003,1.000000004,2184.676757,0.31675754,1656.00001,1.000000006,1299.000004,1.000000003,84.3823683,0.031533023,6897.00003,1.000000004,2184.676757,0.31675754,1656.00001,1.000000006,1299.000004,1.000000003,84.3823683,0.031533023,2198.670496,0.318786501,767.4449855,0.11127229,533.7296021,0.322300484,385.1683488,0.296511431,14.85967901,0.005552944,0,0,0,0,0,0,0,0,0,0
05009790200,AR,Boone,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,2399,0,0,0,5949,R,5948.99999,0.999999998,2720.461122,0.457297213,1348.000001,1,1104.999996,0.999999997,82.05169431,0.034202457,5948.99999,0.999999998,2720.461122,0.457297213,1348.000001,1,1104.999996,0.999999997,82.05169431,0.034202457,2994.429981,0.50335014,1408.479054,0.23675896,606.1744884,0.449684339,674.9997474,0.6108595,58.05062848,0.024197844,0,0,0,0,0,0,0,0,0,0
05009790300,AR,Boone,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,2069,72,0.013463,0,5348,R,5347.999979,0.999999996,2179.035612,0.407448693,1306.999994,0.999999996,776.9999978,0.999999997,29.28420787,0.014153798,5347.999979,0.999999996,2179.035612,0.407448693,1306.999994,0.999999996,776.9999978,0.999999997,29.28420787,0.014153798,620.9850436,0.116115378,218.4610263,0.040849107,153.1505319,0.117177148,91.7637223,0.118100029,4.233614293,0.002046213,0,0,0,0,0,0,0,0,0,0
05009790400,AR,Boone,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2442,0,0,0,6019,R,6019.000024,1.000000004,2091.336365,0.347455784,1353.000004,1.000000003,1103.000004,1.000000004,34.94002819,0.014307956,6017.379359,0.999730746,2090.913122,0.347385466,1352.459782,0.999600726,1102.989118,0.999990134,34.94002819,0.014307956,115.7048665,0.019223271,52.20354242,0.008673126,29.42998573,0.021751652,20.11230588,0.018234185,1.518711624,6.21913e-4,0,0,0,0,0,0,0,0,0,0
05009790501,AR,Boone,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,1731,175,0.0430928,0,4061,R,3645.798406,0.89775878,1151.407112,0.283527976,846.0333473,0.933811642,650.7226372,0.761079108,183.021874,0.105731874,2257.995453,0.556019565,661.833065,0.162972929,502.5173101,0.554654868,366.9902457,0.429228357,127.4983732,0.073655906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05009790502,AR,Boone,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1785,174,0.0435218,1,3998,C,1976.815081,0.494450996,1068.088427,0.267155685,395.1740474,0.447029465,452.7621589,0.604488864,144.7661885,0.081101506,708.0630869,0.177104324,412.4414603,0.103161946,155.5182267,0.175925596,125.4044905,0.167429226,49.15277595,0.027536569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05009790600,AR,Boone,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,2018,0,0,0,4631,C,4087.650331,0.882671201,1655.049388,0.357384882,994.5605727,0.879363902,696.9023431,0.887773685,149.7536996,0.074208969,2164.383254,0.467368442,660.764829,0.142682969,496.3503477,0.438859724,436.6662061,0.556262683,61.18712286,0.030320675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05011950100,AR,Bradley,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1096,75,0.030012,1,2499,R,1414.402765,0.565987501,826.9195629,0.330900185,249.741333,0.500483633,309.9011969,0.600583715,24.66123888,0.02250113,899.4068993,0.359906722,526.0542439,0.2105059,143.4446969,0.287464322,195.2846339,0.378458593,15.61556506,0.014247778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05011950200,AR,Bradley,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,816,0,0,1,2010,R,1961.36857,0.975805258,837.6291017,0.416730896,456.9586016,0.978498076,353.7241984,0.956011347,55.22312562,0.067675399,1269.415652,0.631550076,478.923528,0.238270412,294.1658702,0.629905504,217.3415034,0.587409469,37.63791799,0.046124899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05011950300,AR,Bradley,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,925,0,0,1,2202,R,1368.386177,0.621428782,752.3021307,0.341644928,322.7364898,0.618269138,247.5505667,0.703268655,18.48810835,0.019987144,898.6825046,0.408121028,458.8603293,0.208383437,193.6109188,0.370902143,182.8883596,0.519569203,9.840277788,0.010638138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05011950400,AR,Bradley,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,667,89,0.0485543,1,1833,R,1506.985748,0.822141707,968.0244703,0.528109367,357.7178457,0.800263637,292.3153105,0.859750913,24.77200926,0.037139444,674.0042686,0.367705548,454.1606594,0.247769045,171.2943091,0.383208745,157.6608896,0.463708499,8.509145194,0.012757339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05011950500,AR,Bradley,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1169,56,0.0188934,1,2964,R,2266.634715,0.764721564,1120.95878,0.378191221,527.8098728,0.707519937,410.2965568,0.886169669,46.47766293,0.03975848,2115.08537,0.713591555,1033.925135,0.348827643,478.8770414,0.641926329,395.7456286,0.854742178,42.9861046,0.036771689,569.0719513,0.191994585,261.0460996,0.088072233,101.36019,0.135871568,122.4350691,0.264438594,11.78029913,0.010077245,0,0,0,0,0,0,0,0,0,0
05013480100,AR,Calhoun,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1095,80,0.0311405,0,2569,R,2569.000007,1.000000003,1251.507459,0.487157438,550.0000017,1.000000003,458.0000007,1.000000002,54.48484237,0.049757847,2569.000007,1.000000003,1251.507459,0.487157438,550.0000017,1.000000003,458.0000007,1.000000002,54.48484237,0.049757847,1955.905395,0.761348927,976.7228847,0.380195751,432.788845,0.786888809,374.5361015,0.817764414,49.86699566,0.045540635,0,0,0,0,0,0,0,0,0,0
05013480200,AR,Calhoun,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1167,95,0.0339407,1,2799,R,2798.999987,0.999999995,1339.465491,0.478551444,551.9999978,0.999999996,464.999997,0.999999993,32.32960672,0.027703176,2798.999987,0.999999995,1339.465491,0.478551444,551.9999978,0.999999996,464.999997,0.999999993,32.32960672,0.027703176,1551.764665,0.554399666,734.7106844,0.26249042,306.8197015,0.555832793,281.1005284,0.604517265,14.12773737,0.01210603,0,0,0,0,0,0,0,0,0,0
05015950100,AR,Carroll,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1376,59,0.0215801,1,2734,R,2131.278442,0.779545882,1157.905253,0.423520575,306.8923264,0.75589243,446.696625,0.800531586,52.26140139,0.03798067,685.1489794,0.250603138,364.0265842,0.133147983,102.9555968,0.253585214,117.4147891,0.210420769,14.99109262,0.010894689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05015950200,AR,Carroll,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,2955,11,0.0018352,0,5994,R,5918.924963,0.987474969,2241.346352,0.373931657,738.6341904,0.990126261,1878.642697,0.987200576,78.26011781,0.026483965,5521.737659,0.921210821,2104.167971,0.351045707,687.5538849,0.921654001,1749.993641,0.919597289,72.33036302,0.02447728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05015950300,AR,Carroll,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,2600,160,0.0228931,1,6989,C,5349.148052,0.765366727,2343.840769,0.335361392,1495.845883,0.757390321,827.8337987,0.792185453,136.1708175,0.052373391,2980.586937,0.426468298,1264.08017,0.180867101,796.3220298,0.403201028,449.1125652,0.42977279,77.14999018,0.029673073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05015950400,AR,Carroll,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1651,0,0,0,4259,R,4259.000003,1.000000001,1500.476636,0.352307264,1026.999999,0.999999999,643.0000021,1.000000003,17.97147374,0.010885205,4232.793819,0.99384687,1491.938802,0.350302607,1021.499195,0.994643812,636.9731976,0.990627057,17.97147374,0.010885205,236.2493006,0.055470604,82.1128278,0.019279837,52.23905748,0.050865684,36.37015573,0.056563228,2.927463185,0.001773145,0,0,0,0,0,0,0,0,0,0
05015950500,AR,Carroll,1,1,0,0,0,1,1,1,0,1,1,1,0,0,0,0,2811,0,0,1,7470,R,5794.71779,0.775731967,3216.172796,0.43054522,1532.210304,0.755155399,810.4247207,0.825279756,69.16185103,0.024604002,4752.798677,0.636251496,2550.933347,0.341490408,1198.347641,0.590609976,699.7181613,0.712543952,47.42129053,0.016869901,1099.928607,0.147246132,603.6398835,0.080808552,254.5955251,0.125478327,178.1503241,0.181415809,15.07040723,0.005361226,0,0,0,0,0,0,0,0,0,0
05017080100,AR,Chicot,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1250,573,0.159388,1,3595,R,3594.999993,0.999999998,1706.375481,0.474652429,646.9999977,0.999999996,639.0000003,1,60.33885883,0.048271087,3574.20463,0.994215474,1698.072277,0.472342775,644.9629118,0.996851486,631.8703034,0.988842415,60.09965985,0.048079728,85.1314315,0.023680509,42.36583815,0.011784656,20.12159173,0.031099833,8.163865797,0.012776003,2.757161007,0.002205729,0,0,0,0,0,0,0,0,0,0
05017080200,AR,Chicot,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,973,54,0.0225658,1,2393,C,1215.019555,0.507739054,697.6378227,0.29153273,256.2365789,0.46168753,274.9778733,0.604346974,38.02085086,0.0390759,131.5767567,0.054984019,65.15313905,0.027226552,21.23579329,0.038262691,38.79591241,0.085265742,1.691740382,0.001738685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05017080300,AR,Chicot,1,1,1,1,1,0,1,1,1,1,1,0,0,1,1,0,1274,95,0.0304682,1,3118,C,1774.591581,0.569144189,1035.785806,0.332195576,434.9939718,0.559118216,318.2397287,0.508370174,132.7121039,0.104169626,777.7338133,0.249433551,426.2239382,0.136697863,183.274976,0.235571949,133.1587008,0.21271358,54.85557181,0.043057749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05017080400,AR,Chicot,0,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1082,0,0,1,2694,R,1941.798696,0.72078645,1436.556395,0.533242908,518.329332,0.69667921,324.5109304,0.756435735,122.412858,0.113135728,1034.451445,0.383983461,765.4319161,0.28412469,264.5846101,0.355624476,186.4876245,0.434703087,62.03862437,0.057336991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05019953601,AR,Clark,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,1758,943,0.2027957,1,4650,C,3140.097014,0.67528968,1380.679324,0.296920285,437.4616706,0.623164773,335.5025292,0.469234307,180.1294638,0.102462721,424.6871638,0.091330573,157.5212853,0.033875545,78.24956296,0.111466614,61.03717723,0.085366681,34.12169022,0.01940938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05019953602,AR,Clark,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1245,1614,0.363268,1,4443,R,3645.951458,0.820605775,1598.07745,0.359684324,496.6598673,0.88847919,382.8455704,0.862264798,84.85583574,0.068157298,2683.390285,0.603959101,1206.319335,0.271510091,451.2423323,0.807231364,329.6917434,0.742548972,71.96824893,0.057805822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05019953700,AR,Clark,0,0,0,0,0,1,1,1,0,1,1,1,0,1,1,0,1816,12,0.0027137,0,4422,R,4421.999999,1,1927.86008,0.435970167,963.9999979,0.999999998,787.0000002,1,100.429518,0.055302598,4421.999999,1,1927.86008,0.435970167,963.9999979,0.999999998,787.0000002,1,100.429518,0.055302598,1350.836669,0.305480929,578.966333,0.130928614,264.1571747,0.274021965,300.8313814,0.382250802,26.16035942,0.014405484,0,0,0,0,0,0,0,0,0,0
05019953800,AR,Clark,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,1708,43,0.0107285,1,4008,C,2625.333249,0.655023266,1431.915814,0.357264425,633.3513318,0.670923021,394.5037481,0.676678813,63.43786752,0.037141609,634.0038409,0.158184591,282.4039843,0.070460076,137.745963,0.145917334,108.0227426,0.185287723,15.27586127,0.008943713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05019953900,AR,Clark,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,2256,0,0,0,5472,R,5370.309599,0.981416228,2694.553417,0.492425698,1278.04784,0.974864867,869.0687512,0.986457152,110.0964025,0.048801597,5334.514433,0.974874714,2680.012625,0.489768389,1269.518609,0.968358969,866.7517688,0.983827206,109.4048802,0.048495071,135.2409029,0.024715077,57.44615392,0.010498201,28.34872048,0.021623738,29.1224933,0.033056179,2.54483507,0.00112803,0,0,0,0,0,0,0,0,0,0
05021950100,AR,Clay,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,878,0,0,0,2111,R,2110.063123,0.999556193,811.9588643,0.384632337,455.9185296,0.999821337,401.8370664,0.999594693,42.01064505,0.047848115,2090.976764,0.99051481,807.3128035,0.382431456,454.0928724,0.995817703,398.5767278,0.991484398,42.006704,0.047843626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05021950200,AR,Clay,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,947,0,0,1,2304,R,2304.000002,1.000000001,1118.44553,0.485436428,465.999999,0.999999998,426.0000006,1.000000001,5.226137145,0.005518624,2304.000002,1.000000001,1118.44553,0.485436428,465.999999,0.999999998,426.0000006,1.000000001,5.226137145,0.005518624,417.9534498,0.181403407,182.8792472,0.079374673,87.12956714,0.18697332,85.20154348,0.200003623,0.921572177,9.73149e-4,0,0,0,0,0,0,0,0,0,0
05021950300,AR,Clay,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,916,0,0,1,2204,R,2204,1,1107.704385,0.502588196,497.0000007,1.000000001,406.0000004,1.000000001,43.56989551,0.047565388,2204,1,1107.704385,0.502588196,497.0000007,1.000000001,406.0000004,1.000000001,43.56989551,0.047565388,174.0952948,0.078990606,97.91075769,0.044424119,26.94502303,0.054215338,38.06247398,0.093749936,1.892595156,0.002066152,0,0,0,0,0,0,0,0,0,0
05021950400,AR,Clay,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1449,0,0,1,3376,C,1998.47851,0.591966383,1119.954259,0.331740006,453.7819838,0.577330768,417.7419478,0.610733842,58.11716252,0.040108463,323.6709132,0.095874086,200.7616892,0.059467325,71.20853497,0.0905961,68.44448428,0.100065035,4.263413269,0.002942314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05021950500,AR,Clay,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,923,0,0,1,2154,R,1714.640558,0.796026257,720.3006608,0.334401421,408.9769722,0.768753707,354.0282876,0.833007736,63.42535307,0.068716526,589.1916429,0.273533725,250.7794004,0.116424977,119.9398605,0.225450866,132.0612399,0.310732329,19.08798475,0.020680374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05021950600,AR,Clay,0,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1732,125,0.0317743,0,3934,C,3134.665908,0.796813906,1525.89208,0.387872923,676.8399016,0.793481713,721.2556754,0.822412401,67.45366584,0.038945535,1833.081722,0.46595875,885.7819225,0.225160631,385.7172424,0.45218903,460.8958752,0.525536916,35.7201172,0.020623624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05023480100,AR,Cleburne,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1785,0,0,0,4298,R,4298.000013,1.000000003,1585.026403,0.368782318,936.0000025,1.000000003,841.000002,1.000000002,53.46031933,0.029949759,4258.895673,0.990901739,1571.292637,0.365586933,929.668902,0.993236006,827.6288856,0.984100934,53.35204745,0.029889102,1608.199211,0.374173851,685.6155655,0.159519676,382.1029525,0.40822965,291.4583724,0.346561679,19.96550441,0.011185157,0,0,0,0,0,0,0,0,0,0
05023480201,AR,Cleburne,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,711,0,0,0,1492,R,1492.000002,1.000000001,397.5989237,0.26648721399999997,199,1,530.9999952,0.999999991,11.67168286,0.016415869,1489.618391,0.998403748,396.964255,0.266061833,198.9785078,0.999891999,529.4426078,0.997067058,11.64842838,0.016383162,0.291749865,1.95543e-4,0.077747606,5.21097e-5,0.055047143,2.76619e-4,0.077066004,1.45134e-4,0.001988023,2.79609e-6,0,0,0,0,0,0,0,0,0,0
05023480202,AR,Cleburne,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1666,0,0,0,3769,R,3768.999987,0.999999997,1325.610782,0.35171419,650.999998,0.999999997,932.9999982,0.999999998,82.29266561,0.049395358,3768.999987,0.999999997,1325.610782,0.35171419,650.999998,0.999999997,932.9999982,0.999999998,82.29266561,0.049395358,609.8247147,0.161800137,186.0862205,0.049372836,137.6315149,0.211415537,96.64696287,0.103587313,27.68511866,0.016617718,0,0,0,0,0,0,0,0,0,0
05023480300,AR,Cleburne,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,2323,67,0.0126582,1,5293,C,4247.348145,0.802446277,1732.434389,0.327306705,864.4133212,0.793767972,1124.095959,0.847095673,98.90963058,0.042578403,2269.78339,0.428827393,890.7107441,0.168280889,432.6816723,0.397320177,620.2273029,0.467390582,56.90518037,0.024496419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05023480400,AR,Cleburne,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1784,272,0.0612199,0,4443,R,3323.827983,0.74810443,1557.194386,0.350482644,672.5429912,0.743141427,763.387092,0.708808813,46.73172522,0.026194913,1965.464258,0.442373229,777.7281213,0.175045717,329.6186218,0.364219472,517.0004199,0.48003753,34.3374734,0.019247463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05023480501,AR,Cleburne,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1216,0,0,0,3045,R,3044.999987,0.999999996,1422.514258,0.46716396,687.9999949,0.999999993,531.9999957,0.999999992,54.34510999,0.044691702,3043.982317,0.999665785,1422.065274,0.46701651,687.9999949,0.999999993,531.7057258,0.999446853,54.33663771,0.044684735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05023480502,AR,Cleburne,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1593,0,0,0,3630,R,3365.274236,0.927072792,1441.221082,0.397030601,638.52654,0.92006706,825.6021139,0.941393516,61.32105903,0.038494073,2923.760283,0.805443604,1291.976499,0.355916391,530.2369494,0.76403018599999994,752.1497171,0.857639358,55.87985852,0.035078379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05025970100,AR,Cleveland,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1858,52,0.0106231,0,4895,R,4099.671246,0.837522216,1404.245311,0.286873404,1021.961347,0.813663493,622.3510671,0.813530807,53.58200023,0.028838536,3678.703848,0.751522747,1222.690579,0.249783571,897.8260043,0.714829621,576.3118891,0.753348875,41.08270828,0.022111253,368.5122156,0.075283394,99.00283295,0.020225298,83.51496398,0.066492806,56.09530555,0.073327197,0.496814468,2.67392e-4,0,0,0,0,0,0,0,0,0,0
05025970200,AR,Cleveland,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1558,0,0,0,3794,R,3793.999996,0.999999999,1556.277153,0.410194294,895.0000023,1.000000003,651.0000004,1.000000001,84.4851243,0.054226652,3793.999996,0.999999999,1556.277153,0.410194294,895.0000023,1.000000003,651.0000004,1.000000001,84.4851243,0.054226652,1760.466105,0.464013206,665.8382651,0.175497698,424.045748,0.473794132,315.9692435,0.485359821,37.42421825,0.024020679,0,0,0,0,0,0,0,0,0,0
